Timestamp,First choice,Second choice,Third choice
3/17/2019 8:53:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 8:53:30,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 8:54:06,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 8:54:40,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 8:54:41,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 8:54:43,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 8:55:04,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 8:55:06,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 8:56:06,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 8:56:27,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 8:56:57,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 8:57:07,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 8:58:06,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 8:59:32,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:00:09,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:00:12,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:00:25,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:01:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:01:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:01:51,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:01:52,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:02:11,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:02:15,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:02:19,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:02:23,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:02:29,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:02:50,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:02:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:03:38,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:03:53,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:03:58,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:04:23,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:05:02,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:05:55,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:06:02,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:06:14,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:06:31,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 9:06:32,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:06:37,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:06:43,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:07:47,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:07:47,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:08:00,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:10:07,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:10:19,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:11:25,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:11:52,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 9:11:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:12:38,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:12:51,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:13:04,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:14:08,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:14:51,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:15:03,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:15:09,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:15:21,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:15:22,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:16:19,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:17:11,@mattyglesias,@mattyglesias,@scottlincicome
3/17/2019 9:17:23,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 9:17:25,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:19:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:20:03,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:20:10,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:20:22,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:20:51,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:21:03,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:22:36,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:22:37,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:22:39,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:23:06,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:23:50,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:23:54,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:24:27,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:25:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:25:23,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:25:25,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:25:37,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:25:51,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:26:30,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:27:26,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:27:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:27:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:28:55,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:29:19,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:29:27,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:30:02,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:30:34,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:30:40,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:30:58,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:31:11,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:33:34,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:33:54,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:34:16,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:34:50,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:35:06,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:36:36,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:37:23,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 9:37:32,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 9:37:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:37:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:38:21,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:39:50,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:39:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:40:34,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:40:34,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:40:46,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:40:54,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:41:10,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:42:12,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:42:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:42:50,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:43:14,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:45:00,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:45:42,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:45:45,"@scottlincicome, @AlanMCole","@scottlincicome, @AlanMCole","@scottlincicome, @AlanMCole"
3/17/2019 9:46:04,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 9:47:05,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:47:06,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:47:40,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:48:17,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:48:53,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:50:10,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:50:39,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:51:19,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:51:34,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:53:12,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 9:53:25,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:53:35,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:53:52,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:55:52,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 9:56:02,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:57:10,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:57:29,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:57:30,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:57:52,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:57:57,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:57:59,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:58:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:58:34,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 9:58:54,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:59:00,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 9:59:16,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 9:59:28,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:00:00,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 10:00:33,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:00:59,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 10:01:29,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:02:07,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:02:38,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:02:39,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:02:43,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:03:01,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:03:34,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:03:46,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:04:48,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:05:05,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:05:32,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 10:05:58,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:06:04,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:06:39,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:06:40,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:06:44,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:06:47,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:07:43,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:08:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:09:26,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:10:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:10:10,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 10:10:49,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:11:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:11:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:12:31,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:12:57,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:13:10,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:13:23,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:14:22,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:14:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:14:43,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:15:02,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:15:04,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:16:01,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:16:22,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:16:27,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:16:41,@mattyglesias,@scottlincicome,@scottlincicome
3/17/2019 10:16:46,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:17:01,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:17:14,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:17:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:17:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:18:05,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:18:23,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 10:18:26,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:18:49,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:18:53,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:19:48,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 10:20:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:20:31,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:20:45,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:22:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:22:47,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 10:23:30,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:24:39,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:25:03,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:25:03,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:25:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:25:32,@mattyglesias,@scottlincicome,"@scottlincicome, @AlanMCole"
3/17/2019 10:26:00,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 10:26:46,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:26:48,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:26:53,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:27:20,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:27:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:27:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:27:59,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:28:08,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:28:44,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:29:24,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:30:20,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:30:45,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:30:50,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:32:39,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 10:32:55,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:33:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:33:28,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:33:51,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:34:25,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:35:25,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:35:33,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:36:47,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 10:36:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:37:13,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:37:51,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:38:43,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:40:40,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:40:56,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:41:37,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:43:08,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:44:38,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:46:39,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:47:50,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 10:48:19,@AlanMCole,@AlanMCole,@scottlincicome
3/17/2019 10:49:08,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:50:34,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:52:42,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:53:44,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 10:53:53,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:54:11,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:54:55,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 10:55:29,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:57:23,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:57:29,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:57:47,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:57:52,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:57:54,@AlanMCole,@scottlincicome,@AlanMCole
3/17/2019 10:57:59,@scottlincicome,@scottlincicome,@scottlincicome
3/17/2019 10:58:37,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:58:57,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 10:59:14,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 10:59:37,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 10:59:53,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:00:04,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:01:03,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:02:07,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:02:08,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:03:38,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:05:07,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:05:12,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:05:41,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:06:37,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 11:08:36,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:10:13,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:10:28,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:10:31,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:10:52,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:11:30,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:13:09,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:13:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:14:33,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:14:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:14:43,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:14:47,@scottlincicome,@scottlincicome,@AlanMCole
3/17/2019 11:15:00,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:15:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:15:11,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:15:18,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:15:20,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:15:23,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:15:34,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:15:35,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:15:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:15:49,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:15:59,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:16:22,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:16:37,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:16:39,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:16:43,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:16:49,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:17:16,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:18:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:18:11,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 11:18:57,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:19:01,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:19:10,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:19:26,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:21:16,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:21:31,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:22:25,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:22:57,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:23:02,@AlanMCole,@scottlincicome,@scottlincicome
3/17/2019 11:23:03,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:23:09,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 11:23:10,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:23:11,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:23:32,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:23:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:23:36,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:24:02,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:24:02,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:24:03,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:24:31,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:24:36,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:25:14,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:25:26,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:25:37,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:25:39,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:25:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:25:50,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:26:04,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:26:05,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:26:10,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:26:21,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:26:34,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:26:41,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:26:47,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:27:27,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:27:49,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:27:59,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:28:17,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:28:41,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:29:14,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:30:04,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:30:36,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:31:45,@mattyglesias,@mattyglesias,@mattyglesias
3/17/2019 11:32:03,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:32:32,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:32:32,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:32:45,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:33:01,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:33:21,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:33:51,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:34:10,@scottlincicome,@mattyglesias,@AlanMCole
3/17/2019 11:34:27,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:34:35,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:35:02,@AlanMCole,@mattyglesias,@scottlincicome
3/17/2019 11:35:38,@AlanMCole,@scottlincicome,@AlanMCole
3/17/2019 11:35:40,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:35:42,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:35:45,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:36:14,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:36:18,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:36:32,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:37:09,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:37:25,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:37:36,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:37:51,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:37:58,@scottlincicome,@AlanMCole,@mattyglesias
3/17/2019 11:38:02,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:38:15,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:38:22,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:38:30,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:38:56,@mattyglesias,@AlanMCole,@scottlincicome
3/17/2019 11:39:28,@AlanMCole,@scottlincicome,@mattyglesias
3/17/2019 11:40:08,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:40:58,@mattyglesias,@scottlincicome,@AlanMCole
3/17/2019 11:41:26,@mattyglesias,@AlanMCole,@scottlincicome
